gwcode,year,elected,age,male,militarycareer,tenure_months,government,anticipation,ref_ant,leg_ant,exec_ant,irreg_lead_ant,election_now,election_recent,leg_recent,exec_recent,lead_recent,ref_recent,direct_recent,indirect_recent,victory_recent,defeat_recent,change_recent,nochange_recent,delayed,lastelection,loss,irregular,prev_conflict
660,1951,0,61,1,0,98,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1972246170043945,3.9889841079711914,4.584967613220215,0
660,1952,0,52,1,0,4,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.044522523880005,4.18965482711792,4.7004804611206055,0
660,1953,0,53,1,0,16,Parliamentary Democracy,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1.7917594909667969,4.356709003448486,4.804020881652832,0
660,1954,0,54,1,0,28,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.890371799468994,4.499809741973877,4.897839546203613,0
660,1955,0,55,1,0,40,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4011974334716797,4.624972820281982,4.983606815338135,0
660,1956,0,56,1,0,52,Parliamentary Democracy,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7376697063446045,4.736198425292969,5.062594890594482,0
660,1957,0,57,1,0,64,Parliamentary Democracy,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1.945910096168518,4.836281776428223,5.135798454284668,0
660,1958,0,56,1,1,4,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.944438934326172,4.927253723144531,5.204006671905518,0
660,1959,0,57,1,1,16,Parliamentary Democracy,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4339871406555176,5.0106353759765625,5.267858028411865,0
660,1960,0,58,1,1,28,Parliamentary Democracy,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1.945910096168518,5.087596416473389,5.327876091003418,0
660,1961,0,59,1,1,40,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.944438934326172,5.159055233001709,5.384495258331299,0
660,1962,0,60,1,1,52,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4339871406555176,5.2257466316223145,5.438079357147217,0
660,1963,0,61,1,1,64,Parliamentary Democracy,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.761200189590454,5.288267135620117,5.488937854766846,0
660,1964,0,52,1,0,4,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1972246170043945,2.1972246170043945,5.537334442138672,0
660,1965,0,53,1,0,16,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.044522523880005,3.044522523880005,5.58349609375,0
660,1966,0,54,1,0,28,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4965076446533203,3.4965076446533203,5.627621173858643,0
660,1967,0,55,1,0,40,Parliamentary Democracy,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8066625595092773,3.8066625595092773,5.6698808670043945,0
660,1968,0,56,1,0,52,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3025851249694824,4.043051242828369,5.7104268074035645,0
660,1969,0,57,1,0,64,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0910425186157227,4.234106540679932,5.749392986297607,0
660,1970,0,60,1,0,4,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.526360511779785,4.394449234008789,5.7868971824646,0
660,1971,0,61,1,0,16,Parliamentary Democracy,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.828641414642334,4.532599449157715,5.8230462074279785,0
660,1972,0,62,1,0,28,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1972246170043945,4.653960227966309,5.857933044433594,0
660,1973,0,63,1,0,40,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.044522523880005,4.762174129486084,5.89164400100708,0
660,1974,0,64,1,0,52,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4965076446533203,4.859812259674072,5.924255847930908,0
660,1975,0,65,1,0,64,Parliamentary Democracy,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8066625595092773,4.948760032653809,5.955837249755859,1
660,1976,0,52,1,0,4,Foreign/Occupied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.043051242828369,5.03043794631958,1.3862943649291992,0
660,1977,0,53,1,0,16,Foreign/Occupied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.234106540679932,5.105945587158203,2.7725887298583984,0
660,1978,0,54,1,0,28,Foreign/Occupied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.394449234008789,5.176149845123291,3.332204580307007,0
660,1979,0,55,1,0,40,Foreign/Occupied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.532599449157715,5.24174690246582,3.6888794898986816,0
660,1980,0,56,1,0,52,Foreign/Occupied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.653960227966309,5.303304672241211,3.9512436389923096,0
660,1981,0,57,1,0,64,Foreign/Occupied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.762174129486084,5.361292362213135,4.158883094787598,0
660,1982,0,40,1,0,4,Foreign/Occupied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.859812259674072,5.41610050201416,4.330733299255371,1
660,1983,0,41,1,0,16,Foreign/Occupied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.948760032653809,5.46806001663208,4.477336883544922,1
660,1984,0,42,1,0,28,Foreign/Occupied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03043794631958,5.517452716827393,4.605170249938965,1
660,1985,0,43,1,0,40,Foreign/Occupied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.105945587158203,5.564520359039307,4.718498706817627,1
660,1986,0,44,1,0,52,Foreign/Occupied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.176149845123291,5.609471797943115,4.820281505584717,1
660,1987,0,45,1,0,64,Foreign/Occupied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24174690246582,5.652489185333252,4.912654876708984,0
660,1988,0,53,1,0,4,Foreign/Occupied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.303304672241211,5.693732261657715,4.9972124099731445,0
660,1989,0,59,1,0,2,Foreign/Occupied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.361292362213135,5.733341217041016,5.075173854827881,1
660,1990,0,60,1,0,14,Foreign/Occupied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41610050201416,5.7714409828186035,5.147494316101074,0
660,1991,0,61,1,0,26,Foreign/Occupied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46806001663208,5.80814266204834,5.214935779571533,0
660,1992,0,62,1,0,38,Foreign/Occupied,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1.6094379425048828,5.8435444831848145,1.6094379425048828,0
660,1993,0,63,1,0,50,Foreign/Occupied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8332133293151855,5.877735614776611,2.8332133293151855,0
660,1994,0,64,1,0,62,Foreign/Occupied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.367295742034912,5.910796642303467,3.367295742034912,0
660,1995,0,65,1,0,74,Foreign/Occupied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7135720252990723,5.9427995681762695,3.7135720252990723,0
660,1996,0,66,1,0,86,Foreign/Occupied,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1.6094379425048828,5.973809719085693,3.97029185295105,0
660,1997,0,67,1,0,98,Foreign/Occupied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8332133293151855,6.003887176513672,4.174387454986572,0
660,1998,0,62,1,1,2,Foreign/Occupied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.367295742034912,6.03308629989624,4.343805313110352,0
660,1999,0,63,1,1,14,Foreign/Occupied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7135720252990723,6.06145715713501,4.488636493682861,0
660,2000,0,64,1,1,26,Foreign/Occupied,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1.6094379425048828,6.08904504776001,4.6151204109191895,0
660,2001,0,65,1,1,38,Foreign/Occupied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8332133293151855,6.115891933441162,4.72738790512085,0
660,2002,0,66,1,1,50,Foreign/Occupied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.367295742034912,6.142037391662598,4.828313827514648,0
660,2003,0,67,1,1,62,Foreign/Occupied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7135720252990723,6.167516708374023,4.919981002807617,0
660,2004,0,68,1,1,74,Foreign/Occupied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.97029185295105,6.192362308502197,5.003946304321289,0
660,2005,0,69,1,1,86,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.079441547393799,6.216606140136719,5.081404209136963,0
660,2006,0,70,1,1,98,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.995732307434082,6.240275859832764,5.153291702270508,0
660,2007,0,64,1,0,2,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.465735912322998,6.263398170471191,5.220355987548828,0
660,2008,0,60,1,1,8,Parliamentary Democracy,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7841897010803223,6.2859978675842285,5.283203601837158,0
660,2009,0,61,1,1,20,Parliamentary Democracy,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1.945910096168518,6.308098316192627,5.342334270477295,0
660,2010,0,62,1,1,32,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.944438934326172,6.329720973968506,5.398162841796875,0
660,2011,0,63,1,1,44,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4339871406555176,6.35088586807251,5.451038360595703,0
660,2012,0,64,1,1,56,Parliamentary Democracy,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.761200189590454,6.371612071990967,5.501258373260498,0
660,2013,0,65,1,1,68,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.007333278656006,6.3919172286987305,5.549076080322266,0
660,2014,0,69,1,0,8,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.204692840576172,6.411818504333496,5.5947113037109375,0
660,2015,0,70,1,0,20,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.369447708129883,6.431331157684326,5.638354778289795,0
660,2016,0,81,1,1,3,Parliamentary Democracy,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.510859489440918,6.450470447540283,5.680172443389893,0
660,2017,0,82,1,1,15,Parliamentary Democracy,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.634728908538818,6.469250202178955,5.720311641693115,0
660,2018,0,83,1,1,27,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.079441547393799,2.079441547393799,2.079441547393799,0
660,2019,0,60,1,0,1,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.995732307434082,2.995732307434082,2.995732307434082,0
663,1950,0,68,1,0,357,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.025351524353027,4.025351524353027,4.025351524353027,0
663,1951,0,42,1,0,4,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.219507694244385,4.219507694244385,4.219507694244385,0
663,1952,0,17,1,0,5,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.382026672363281,4.382026672363281,4.382026672363281,0
663,1953,0,18,1,0,17,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.521788597106934,4.521788597106934,4.521788597106934,0
663,1954,0,19,1,0,29,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.644391059875488,4.644391059875488,4.644391059875488,0
663,1955,0,20,1,0,41,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.753590106964111,4.753590106964111,4.753590106964111,0
663,1956,0,21,1,0,53,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.852030277252197,4.852030277252197,4.852030277252197,0
663,1957,0,22,1,0,65,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9416422843933105,4.9416422843933105,4.9416422843933105,0
663,1958,0,23,1,0,77,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.023880481719971,5.023880481719971,5.023880481719971,0
663,1959,0,24,1,0,89,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0998663902282715,5.0998663902282715,5.0998663902282715,0
663,1960,0,25,1,0,101,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1704840660095215,5.1704840660095215,5.1704840660095215,0
663,1961,0,26,1,0,113,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2364420890808105,5.2364420890808105,5.2364420890808105,0
663,1962,0,27,1,0,125,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2983174324035645,5.2983174324035645,5.2983174324035645,0
663,1963,0,28,1,0,137,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35658597946167,5.35658597946167,5.35658597946167,0
663,1964,0,29,1,0,149,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.411645889282227,5.411645889282227,5.411645889282227,0
663,1965,0,30,1,0,161,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.463831901550293,5.463831901550293,5.463831901550293,0
663,1966,0,31,1,0,173,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.513428688049316,5.513428688049316,5.513428688049316,0
663,1967,0,32,1,0,185,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.560681343078613,5.560681343078613,5.560681343078613,0
663,1968,0,33,1,0,197,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.605802059173584,5.605802059173584,5.605802059173584,0
663,1969,0,34,1,0,209,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.648974418640137,5.648974418640137,5.648974418640137,0
663,1970,0,35,1,0,221,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.690359592437744,5.690359592437744,5.690359592437744,0
663,1971,0,36,1,0,233,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.730099678039551,5.730099678039551,5.730099678039551,0
663,1972,0,37,1,0,245,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7683210372924805,5.7683210372924805,5.7683210372924805,0
663,1973,0,38,1,0,257,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8051347732543945,5.8051347732543945,5.8051347732543945,0
663,1974,0,39,1,0,269,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.840641498565674,5.840641498565674,5.840641498565674,0
663,1975,0,40,1,0,281,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8749308586120605,5.8749308586120605,5.8749308586120605,0
663,1976,0,41,1,0,293,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.908082962036133,5.908082962036133,5.908082962036133,0
663,1977,0,42,1,0,305,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.940171241760254,5.940171241760254,5.940171241760254,0
663,1978,0,43,1,0,317,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.971261978149414,5.971261978149414,5.971261978149414,0
663,1979,0,44,1,0,329,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.001414775848389,6.001414775848389,6.001414775848389,0
663,1980,0,45,1,0,341,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0306854248046875,6.0306854248046875,6.0306854248046875,0
663,1981,0,46,1,0,353,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0591230392456055,6.0591230392456055,6.0591230392456055,0
663,1982,0,47,1,0,365,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.086774826049805,6.086774826049805,6.086774826049805,0
663,1983,0,48,1,0,377,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.113682270050049,6.113682270050049,6.113682270050049,0
663,1984,0,49,1,0,389,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1398844718933105,6.1398844718933105,6.1398844718933105,0
663,1985,0,50,1,0,401,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.165417671203613,6.165417671203613,6.165417671203613,0
663,1986,0,51,1,0,413,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.190315246582031,6.190315246582031,6.190315246582031,0
663,1987,0,52,1,0,425,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.214608192443848,6.214608192443848,6.214608192443848,0
663,1988,0,53,1,0,437,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2383246421813965,6.2383246421813965,6.2383246421813965,0
663,1989,0,54,1,0,449,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.261491775512695,6.261491775512695,6.261491775512695,0
663,1990,0,55,1,0,461,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.284134387969971,6.284134387969971,6.284134387969971,0
663,1991,0,56,1,0,473,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.306275367736816,6.306275367736816,6.306275367736816,0
663,1992,0,57,1,0,485,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32793664932251,6.32793664932251,6.32793664932251,0
663,1993,0,58,1,0,497,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3491387367248535,6.3491387367248535,6.3491387367248535,0
663,1994,0,59,1,0,509,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.369901180267334,6.369901180267334,6.369901180267334,0
663,1995,0,60,1,0,521,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.390240669250488,6.390240669250488,6.390240669250488,0
663,1996,0,61,1,0,533,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41017484664917,6.41017484664917,6.41017484664917,0
663,1997,0,62,1,0,545,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297194480896,6.4297194480896,6.4297194480896,0
663,1998,0,63,1,0,557,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.448889255523682,6.448889255523682,6.448889255523682,0
663,1999,0,37,1,0,11,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46769905090332,6.46769905090332,6.46769905090332,0
663,2000,0,38,1,0,23,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.486160755157471,6.486160755157471,6.486160755157471,0
663,2001,0,39,1,0,35,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.504288196563721,6.504288196563721,6.504288196563721,0
663,2002,0,40,1,0,47,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.522092819213867,6.522092819213867,6.522092819213867,0
663,2003,0,41,1,0,59,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.539586067199707,6.539586067199707,6.539586067199707,0
663,2004,0,42,1,0,71,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.556778430938721,6.556778430938721,6.556778430938721,0
663,2005,0,43,1,0,83,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5736799240112305,6.5736799240112305,6.5736799240112305,0
663,2006,0,44,1,0,95,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.590301036834717,6.590301036834717,6.590301036834717,0
663,2007,0,45,1,0,107,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.606649875640869,6.606649875640869,6.606649875640869,0
663,2008,0,46,1,0,119,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.62273645401001,6.62273645401001,6.62273645401001,0
663,2009,0,47,1,0,131,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.638567924499512,6.638567924499512,6.638567924499512,0
663,2010,0,48,1,0,143,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6541523933410645,6.6541523933410645,6.6541523933410645,0
663,2011,0,49,1,0,155,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.669497966766357,6.669497966766357,6.669497966766357,0
663,2012,0,50,1,0,167,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.684611797332764,6.684611797332764,6.684611797332764,0
663,2013,0,51,1,0,179,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.699500560760498,6.699500560760498,6.699500560760498,0
663,2014,0,52,1,0,191,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.714170455932617,6.714170455932617,6.714170455932617,0
663,2015,0,53,1,0,203,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.728628635406494,6.728628635406494,6.728628635406494,0
663,2016,0,54,1,0,215,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.742880344390869,6.742880344390869,6.742880344390869,0
663,2017,0,55,1,0,227,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.756932258605957,6.756932258605957,6.756932258605957,0
663,2018,0,56,1,0,239,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.770789623260498,6.770789623260498,6.770789623260498,0
663,2019,0,57,1,0,251,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.784457206726074,6.784457206726074,6.784457206726074,0
666,1950,1,64,1,0,32,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1354942321777344,3.465735912322998,3.1354942321777344,1
666,1951,1,65,1,0,44,Parliamentary Democracy,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1.7917594909667969,3.784189462661743,3.5553481578826904,1
666,1952,1,66,1,0,56,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.890371799468994,4.025351524353027,3.8501474857330322,1
666,1953,1,67,1,0,68,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4011974334716797,4.219507694244385,4.077537536621094,1
666,1954,0,60,1,0,12,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7376697063446045,4.382026672363281,4.2626800537109375,1
666,1955,1,69,1,0,2,Parliamentary Democracy,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1.7917594909667969,4.521788597106934,1.7917594909667969,1
666,1956,1,70,1,0,14,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.890371799468994,4.644391059875488,2.890371799468994,1
666,1957,1,71,1,0,26,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4011974334716797,4.753590106964111,3.4011974334716797,1
666,1958,1,72,1,0,38,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7376697063446045,4.852030277252197,3.7376697063446045,1
666,1959,1,73,1,0,50,Parliamentary Democracy,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0.6931471824645996,4.9416422843933105,3.9889841079711914,1
666,1960,1,74,1,0,62,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6390573978424072,5.023880481719971,4.18965482711792,1
666,1961,1,75,1,0,74,Parliamentary Democracy,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1.6094379425048828,5.0998663902282715,4.356709003448486,1
666,1962,1,76,1,0,86,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8332133293151855,5.1704840660095215,4.499809741973877,1
666,1963,0,68,1,0,7,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.367295742034912,5.2364420890808105,4.624972820281982,1
666,1964,0,69,1,0,19,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7135720252990723,5.2983174324035645,4.736198425292969,1
666,1965,1,70,1,0,31,Parliamentary Democracy,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0.6931471824645996,5.35658597946167,4.836281776428223,1
666,1966,1,71,1,0,43,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6390573978424072,5.411645889282227,4.927253723144531,1
666,1967,1,72,1,0,55,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25809645652771,5.463831901550293,5.0106353759765625,1
666,1968,1,73,1,0,67,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6375861167907715,5.513428688049316,5.087596416473389,1
666,1969,1,71,0,0,10,Parliamentary Democracy,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1.0986123085021973,5.560681343078613,5.159055233001709,2
666,1970,1,72,0,0,22,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70805025100708,5.605802059173584,5.2257466316223145,1
